Obs,Trt,Variety,Brand,MG,Herbicide_Trait,Seed_Treatment,Herbicide,Vigor,Run,Rep,Rating,Rating_Cor,Rating_beta
64,C1000RX,133,LG Seeds,1,RR2X,"AgriSheild F/I, ILeVO",sulf,8,2,2,5,0.625,0.625
65,C1414RX,134,LG Seeds,1.4,RR2X,"AgriSheild F/I, ILeVO",sulf,.,2,2,7,0.965517241,0.965517241
66,C1428R2,135,LG Seeds,1.4,RR2Y,"AgriSheild F/I, ILeVO",sulf,8,2,2,6,0.75,0.75
67,C1838RX,137,LG Seeds,1.8,RR2X,"AgriSheild F/I, ILeVO",sulf,7.333333333,2,2,7,0.954545455,0.954545455
68,C2020R2,138,LG Seeds,2,RR2Y,"AgriSheild F/I, ILeVO",sulf,7.333333333,2,2,6,0.818181818,0.818181818
69,C2255R2,140,LG Seeds,2.2,RR2Y,"AgriSheild F/I, ILeVO",sulf,8,2,2,7,0.875,0.875
70,C2888RX,145,LG Seeds,2.8,RR2X,"AgriSheild F/I, ILeVO",sulf,7.666666667,2,2,5,0.652173913,0.652173913
71,CB22R88,28,Cornelius,2.2,RR2Y,Profit Guard Plus,sulf,10,2,2,5.333333333,0.533333333,0.533333333
72,CB23X00,29,Cornelius,2.3,RR2X,Profit Guard Plus,sulf,9.5,2,2,5.666666667,0.596491228,0.596491228
73,CB24R82,30,Cornelius,2.4,RR2Y,Profit Guard Plus,sulf,8.666666667,2,2,6.666666667,0.769230769,0.769230769
74,CB24X64,31,Cornelius,2.4,RR2X,Profit Guard Plus,sulf,7,2,2,5.333333333,0.761904762,0.761904762
75,CB26R30,32,Cornelius,2.6,RR2Y,Profit Guard Plus,sulf,9,2,2,4.333333333,0.481481481,0.481481481
76,CB26X67,33,Cornelius,2.6,RR2X,Profit Guard Plus,sulf,9,2,2,7,0.777777778,0.777777778
77,CB27X81,34,Cornelius,2.7,RR2X,Profit Guard Plus,sulf,7.5,2,2,4.333333333,0.577777778,0.577777778
78,CB28R58,35,Cornelius,2.8,RR2Y,Profit Guard Plus,sulf,8.5,2,2,7,0.823529412,0.823529412
79,CB29X90,36,Cornelius,2.9,RR2X,Profit Guard Plus,sulf,9.666666667,2,2,4.333333333,0.448275862,0.448275862
80,Dane,187,Public,1.5,CN,None,sulf,8.333333333,2,2,6.333333333,0.76,0.76
81,DSR-0711/R2Y,37,Dairyland,0.7,RR2Y,"CruiserMaxx, Optimize",sulf,10,2,2,4.333333333,0.433333333,0.433333333
82,DSR-0807/R2Y,38,Dairyland,0.8,RR2Y,"CruiserMaxx, Optimize",sulf,9,2,2,7.666666667,0.851851852,0.851851852
83,DSR-0988/R2Y,39,Dairyland,0.9,RR2Y,"CruiserMaxx, Optimize",sulf,9.5,2,2,7,0.736842105,0.736842105
84,DSR-1120/R2Y,40,Dairyland,1.1,RR2Y,"CruiserMaxx, Optimize",sulf,10,2,2,8,0.8,0.8
85,DSR-1313/R2Y,41,Dairyland,1.3,RR2Y,"CruiserMaxx, Optimize",sulf,10,2,2,6.666666667,0.666666667,0.666666667
86,DSR-1475/R2Y,42,Dairyland,1.4,RR2Y,"CruiserMaxx, Optimize",sulf,10,2,2,7.666666667,0.766666667,0.766666667
87,DSR-1526/R2Y,43,Dairyland,1.5,RR2Y,"CruiserMaxx, Optimize",sulf,10,2,2,7.666666667,0.766666667,0.766666667
88,DSR-1721/R2Y,44,Dairyland,1.7,RR2Y,"CruiserMaxx, Optimize",sulf,9.666666667,2,2,7,0.724137931,0.724137931
89,DSR-1870/R2Y,45,Dairyland,1.8,RR2Y,"CruiserMaxx, Optimize",sulf,9.666666667,2,2,8,0.827586207,0.827586207
90,DSR-1950/R2Y,46,Dairyland,1.9,RR2Y,"CruiserMaxx, Optimize",sulf,9.666666667,2,2,8,0.827586207,0.827586207
91,DSR-2110/R2Y,47,Dairyland,2.1,RR2Y,"CruiserMaxx, Optimize",sulf,9.333333333,2,2,4,0.428571429,0.428571429
92,DSR-2330/R2Y,48,Dairyland,2.3,RR2Y,"CruiserMaxx, Optimize",sulf,9,2,2,8.5,0.944444444,0.944444444
93,DSR-2616/R2Y,49,Dairyland,2.6,RR2Y,"CruiserMaxx, Optimize",sulf,9,2,2,3.5,0.388888889,0.388888889
94,DSR-2909/R2Y,50,Dairyland,2.9,RR2Y,"CruiserMaxx, Optimize",sulf,8.5,2,2,8,0.941176471,0.941176471
95,ER17141,181,ProHarvest ,1.4,RR2Y,None,sulf,9.666666667,2,2,8,0.827586207,0.827586207
96,ER18090,178,ProHarvest ,0.9,RR2Y,"CruiserMaxx, Vibrance",sulf,10,2,2,8,0.8,0.8
97,F0990N R2X,61,Federal Hybrids,0.9,RR2X,Maximum ArmourGuard,sulf,7.333333333,2,2,7,0.954545455,0.954545455
98,F106N RR2Y,62,Federal Hybrids,1,RR2Y,Maximum ArmourGuard,sulf,9,2,2,6.5,0.722222222,0.722222222
99,F1490N R2X,63,Federal Hybrids,1.4,RR2X,Maximum ArmourGuard,sulf,9,2,2,5.333333333,0.592592593,0.592592593
100,F154N RR2Y,64,Federal Hybrids,1.5,RR2Y,Maximum ArmourGuard,sulf,8.5,2,2,6.5,0.764705882,0.764705882
101,F1690N R2X,65,Federal Hybrids,1.6,RR2X,Maximum ArmourGuard,sulf,8,2,2,.,.,0.9999
102,G1502RX,1,AgriGold ,1.5,RR2X,"AgriSheild F/I, ILeVO",sulf,7.333333333,2,2,6.666666667,0.909090909,0.909090909
103,G1850RX,3,AgriGold ,1.8,RR2X,"AgriSheild F/I, ILeVO",sulf,10,2,2,7,0.7,0.7
104,G2105RX,5,AgriGold ,2.1,RR2X,"AgriSheild F/I, ILeVO",sulf,9,2,2,7,0.777777778,0.777777778
105,G2250RX,6,AgriGold ,2.2,RR2X,"AgriSheild F/I, ILeVO",sulf,7.333333333,2,2,7.333333333,1,0.9999
106,G2405RX,8,AgriGold ,2.4,RR2X,"AgriSheild F/I, ILeVO",sulf,7.666666667,2,2,7,0.913043478,0.913043478
107,G2900RX,11,AgriGold ,2.9,RR2X,"AgriSheild F/I, ILeVO",sulf,9.333333333,2,2,4.333333333,0.464285714,0.464285714
108,GH1619X Brand,75,Golden Harvest,1.6,RR2X,"Clariva Complete, Mertect",sulf,8.666666667,2,2,8,0.923076923,0.923076923
109,GH1915X Brand,76,Golden Harvest,1.9,RR2X,"Clariva Complete, Mertect",sulf,9,2,2,6.666666667,0.740740741,0.740740741
110,GH2041X Brand,77,Golden Harvest,2,RR2X,"Clariva Complete, Mertect",sulf,10,2,2,7.333333333,0.733333333,0.733333333
111,GH2230X Brand,78,Golden Harvest,2.2,RR2X,"Clariva Complete, Mertect",sulf,9.666666667,2,2,6.5,0.672413793,0.672413793
112,GH2537X Brand,79,Golden Harvest,2.5,RR2X,"Clariva Complete, Mertect",sulf,8,2,2,7.666666667,0.958333333,0.958333333
113,GH2788X Brand,80,Golden Harvest,2.7,RR2X,"Clariva Complete, Mertect",sulf,8.5,2,2,6.333333333,0.745098039,0.745098039
114,HS 16X80,66,FS HiSOY,1.6,RR2X,"Acceleron, Cue, IleVO",sulf,7.5,2,2,6,0.8,0.8
115,HS 18X70,67,FS HiSOY,1.8,RR2X,"Acceleron, Cue, IleVO",sulf,7,2,2,6.666666667,0.952380952,0.952380952
116,HS 21X70,68,FS HiSOY,2.1,RR2X,"Acceleron, Cue, IleVO",sulf,9,2,2,6,0.666666667,0.666666667
117,HS 22X80,69,FS HiSOY,2.2,RR2X,"Acceleron, Cue, IleVO",sulf,9,2,2,7,0.777777778,0.777777778
118,HS 23X70,70,FS HiSOY,2.3,RR2X,"Acceleron, Cue, IleVO",sulf,9,2,2,7,0.777777778,0.777777778
119,HS 24X80,71,FS HiSOY,2.4,RR2X,"Acceleron, Cue, IleVO",sulf,8.666666667,2,2,5,0.576923077,0.576923077
120,HS 25X70,72,FS HiSOY,2.5,RR2X,"Acceleron, Cue, IleVO",sulf,8,2,2,5,0.625,0.625
121,HS 27X80,73,FS HiSOY,2.7,RR2X,"Acceleron, Cue, IleVO",sulf,8,2,2,5.333333333,0.666666667,0.666666667
122,HS 28X70,74,FS HiSOY,2.8,RR2X,"Acceleron, Cue, IleVO",sulf,8.333333333,2,2,4.333333333,0.52,0.52
123,LGS0774RX,131,LG Seeds,0.7,RR2X,"AgriSheild F/I, ILeVO",sulf,7.666666667,2,2,6,0.782608696,0.782608696
124,LGS1635RX,136,LG Seeds,1.6,RR2X,"AgriSheild F/I, ILeVO",sulf,8,2,2,7,0.875,0.875
125,LGS2007RX,139,LG Seeds,2,RR2X,"AgriSheild F/I, ILeVO",sulf,7.333333333,2,2,7.333333333,1,0.9999
126,LGS2239RX,141,LG Seeds,2.2,RR2X,"AgriSheild F/I, ILeVO",sulf,8,2,2,4.5,0.5625,0.5625
127,LGS2444RX,142,LG Seeds,2.4,RR2X,"AgriSheild F/I, ILeVO",sulf,9,2,2,6,0.666666667,0.666666667
128,LGS2680RX,143,LG Seeds,2.6,RR2X,"AgriSheild F/I, ILeVO",sulf,9,2,2,6.5,0.722222222,0.722222222
129,LGS2759RX,144,LG Seeds,2.7,RR2X,"AgriSheild F/I, ILeVO",sulf,9,2,2,6,0.666666667,0.666666667
130,LS 0380HP,103,Legend Seeds,0.3,CN,"YP Pro, Preside, Quickroots",sulf,8.333333333,2,2,8,0.96,0.96
131,LS 0702HP,104,Legend Seeds,0.7,CN,"YP Pro, Preside, Quickroots",sulf,9,2,2,7,0.777777778,0.777777778
132,LS 0990HP,105,Legend Seeds,0.9,CN,None,sulf,9,2,2,8,0.888888889,0.888888889
133,LS 1172LLN,106,Legend Seeds,1.1,LL,"YP Pro, Preside, Quickroots",sulf,9,2,2,7.666666667,0.851851852,0.851851852
134,LS 11R760N,107,Legend Seeds,1.1,RR2Y,"YP Pro, Preside, Quickroots",sulf,9,2,2,6.333333333,0.703703704,0.703703704
135,LS 12X862N,108,Legend Seeds,1.2,RR2X,"YP Pro, Preside, Quickroots",sulf,.,2,2,7,0.763636364,0.763636364
136,LS 1380HP,109,Legend Seeds,1.3,CN,CruiserMaxx,sulf,.,2,2,7.666666667,0.920000037,0.920000037
137,LS 14R22N,111,Legend Seeds,1.4,RR2Y,"YP Pro, Preside, Quickroots",sulf,9,2,2,6.666666667,0.740740741,0.740740741
138,LS 14X862N,110,Legend Seeds,1.4,RR2X,"YP Pro, Preside, Quickroots",sulf,9,2,2,6.666666667,0.740740741,0.740740741
139,LS 1527LLN,207,Legend Seeds,1.5,LL,"YP Pro, Preside, Quickroots",sulf,9,2,2,6.666666667,0.740740741,0.740740741
140,LS 16X932N,114,Legend Seeds,1.6,RR2X,"YP Pro, Preside, Quickroots",sulf,9,2,2,5.5,0.611111111,0.611111111
141,LS 17C930N,115,Legend Seeds,1.7,CN,None,sulf,9,2,2,8,0.888888889,0.888888889
142,LS 18X860N,116,Legend Seeds,1.8,RR2X,"YP Pro, Preside, Quickroots",sulf,9,2,2,6.333333333,0.703703704,0.703703704
143,LS 20R524N,117,Legend Seeds,2,RR2Y,"YP Pro, Preside, Quickroots",sulf,8.5,2,2,7.333333333,0.862745098,0.862745098
144,LS 20X963N,118,Legend Seeds,2,RR2X,"YP Pro, Preside, Quickroots",sulf,9,2,2,8,0.888888889,0.888888889
145,LS 2180HP,119,Legend Seeds,2.1,CN,None,sulf,6.333333333,2,2,7,1.105263158,0.9999
146,LS 21C964N,120,Legend Seeds,2.1,CN,"YP Pro, Preside, Quickroots",sulf,9,2,2,8,0.888888889,0.888888889
147,LS 23X920N,121,Legend Seeds,2.3,RR2X,"YP Pro, Preside, Quickroots",sulf,8.666666667,2,2,7,0.807692308,0.807692308
148,LS 24C756N,122,Legend Seeds,2.4,CN,"YP Pro, Preside, Quickroots",sulf,9.666666667,2,2,6.666666667,0.689655172,0.689655172
149,LS 24X842N,123,Legend Seeds,2.4,RR2X,"YP Pro, Preside, Quickroots",sulf,8.666666667,2,2,7.666666667,0.884615385,0.884615385
150,LS 2580NHP,124,Legend Seeds,2.5,CN,None,sulf,9,2,2,7.333333333,0.814814815,0.814814815
151,LS 25X924N,125,Legend Seeds,2.5,RR2X,"YP Pro, Preside, Quickroots",sulf,8,2,2,8,1,0.9999
152,LS 27R524N,126,Legend Seeds,2.7,RR2Y,"YP Pro, Preside, Quickroots",sulf,9,2,2,8,0.888888889,0.888888889
153,LS 2880NHP,127,Legend Seeds,2.8,CN,None,sulf,8,2,2,4.666666667,0.583333333,0.583333333
154,LS 28C726N,128,Legend Seeds,2.8,CN,"YP Pro, Preside, Quickroots",sulf,8,2,2,7,0.875,0.875
155,LS 28X840N,129,Legend Seeds,2.8,RR2X,"YP Pro, Preside, Quickroots",sulf,8,2,2,4.333333333,0.541666667,0.541666667
156,LS 29X952N,130,Legend Seeds,2.9,RR2X,"YP Pro, Preside, Quickroots",sulf,8.333333333,2,2,4.333333333,0.52,0.52
157,LS-0646 RR2,94,Legacy Seeds,0.6,RR2Y,"L-Coat Total, Excalibre",sulf,8.333333333,2,2,7.666666667,0.92,0.92
158,LS-0738N RR2X,95,Legacy Seeds,0.7,RR2X,"L-Coat Total, Excalibre",sulf,8,2,2,7.666666667,0.958333333,0.958333333
159,LS-1039N RR2,96,Legacy Seeds,1,RR2Y,"L-Coat Total, Excalibre",sulf,7.666666667,2,2,7.333333333,0.956521739,0.956521739
160,LS-1138N RR2X,97,Legacy Seeds,1.1,RR2X,"L-Coat Total, Excalibre",sulf,9,2,2,6.333333333,0.703703704,0.703703704
161,LS-1439N RR2X,98,Legacy Seeds,1.4,RR2X,"L-Coat Total, Excalibre",sulf,9,2,2,6,0.666666667,0.666666667
162,LS14C953N,112,Legend Seeds,1.4,CN,"YP Pro, Preside, Quickroots",sulf,8,2,2,7.666666667,0.958333333,0.958333333
163,LS-1639N RR2X,99,Legacy Seeds,1.6,RR2X,"L-Coat Total, Excalibre",sulf,6.333333333,2,2,7.333333333,1.157894737,0.9999
164,LS-1838N RR2X,100,Legacy Seeds,1.8,RR2X,"L-Coat Total, Excalibre",sulf,9,2,2,6.5,0.722222222,0.722222222
165,LS-2139N RR2X,101,Legacy Seeds,2.1,RR2X,"L-Coat Total, Excalibre",sulf,9.333333333,2,2,7.666666667,0.821428571,0.821428571
166,LS-2339N RR2X,102,Legacy Seeds,2.3,RR2X,"L-Coat Total, Excalibre",sulf,9,2,2,6,0.666666667,0.666666667
167,MN1410,186,Public,1.4,CN,Arma,sulf,10,2,2,7,0.7,0.7
168,O.1202N,217,Viking,1.2,CN,None,sulf,10,2,2,7,0.7,0.7
169,O.2518N,222,Viking,2.5,CN,None,sulf,.,2,2,7.5,0.75,0.75
170,O'SOY1901GT,173,O'Brien,1.9,GT,EclipseUS Trio IM,sulf,9,2,2,6.666666667,0.740740741,0.740740741
171,O'SOY245NR2Y,174,O'Brien,2.4,RR2Y,EclipseUS Trio IM,sulf,8.666666667,2,2,6,0.692307692,0.692307692
172,O'SOY2500GT,175,O'Brien,2.5,GT,EclipseUS Trio IM,sulf,.,2,2,6,0.705882353,0.705882353
173,RS084NR2,188,Renk,0.8,RR2Y,CruiserMaxx,sulf,10,2,2,8.666666667,0.866666667,0.866666667
174,RS089NX,189,Renk,0.8,RR2X,CruiserMaxx,sulf,10,2,2,8.333333333,0.833333333,0.833333333
175,RS096NR2,190,Renk,0.9,RR2Y,CruiserMaxx,sulf,10,2,2,8.666666667,0.866666667,0.866666667
176,RS149NX,191,Renk,1.4,RR2X,CruiserMaxx,sulf,10,2,2,6,0.6,0.6
177,RS153NR2,192,Renk,1.5,RR2Y,CruiserMaxx,sulf,9,2,2,6.333333333,0.703703704,0.703703704
178,RS169NX,193,Renk,1.6,RR2X,CruiserMaxx,sulf,7.5,2,2,7.333333333,0.977777778,0.977777778
179,RS188NX,194,Renk,1.8,RR2X,CruiserMaxx,sulf,4,2,2,5.5,1.375,0.9999
180,RS207NX,195,Renk,2,RR2X,CruiserMaxx,sulf,10,2,2,7.666666667,0.766666667,0.766666667
181,RS219NX,196,Renk,2.1,RR2X,CruiserMaxx,sulf,10,2,2,8.666666667,0.866666667,0.866666667
182,RS239NX,197,Renk,2.3,RR2X,CruiserMaxx,sulf,10,2,2,7.666666667,0.766666667,0.766666667
183,RS241R2,198,Renk,2.4,RR2Y,CruiserMaxx,sulf,8.333333333,2,2,7.666666667,0.92,0.92
184,RS248NX,199,Renk,2.4,RR2X,CruiserMaxx,sulf,9,2,2,7.5,0.833333333,0.833333333
185,RS269NX,200,Renk,2.6,RR2X,CruiserMaxx,sulf,5,2,2,6,1.2,0.9999
186,RS288NX,201,Renk,2.8,RR2X,CruiserMaxx,sulf,7,2,2,4.5,0.642857143,0.642857143
187,S07-Q4X Brand,155,NK ,0.7,RR2X,"Clariva Complete, Mertect",sulf,9,2,2,8,0.888888889,0.888888889
188,S09-R8X Brand,156,NK ,0.9,RR2X,"Clariva Complete, Mertect",sulf,9,2,2,6.666666667,0.740740741,0.740740741
189,S10-H7X Brand ,157,NK ,1,RR2X,"Clariva Complete, Mertect",sulf,9,2,2,6.333333333,0.703703704,0.703703704
190,S14-B2X Brand,158,NK ,1.4,RR2X,"Clariva Complete, Mertect",sulf,9,2,2,7,0.777777778,0.777777778
191,S14XT98,51,Dyna-Gro,1.4,RR2X,"Equity VIP, Clariva",sulf,8.333333333,2,2,8.333333333,1,0.9999
192,S17RY67,54,Dyna-Gro,1.7,RR2Y,"Equity VIP, Clariva",sulf,9.666666667,2,2,8,0.827586207,0.827586207
193,S18-G4X Brand ,159,NK ,1.8,RR2X,"Clariva Complete, Mertect",sulf,9,2,2,5.333333333,0.592592593,0.592592593
194,S18-H3X Brand,160,NK ,1.8,RR2X,"Clariva Complete, Mertect",sulf,9,2,2,7,0.777777778,0.777777778
195,S18XT38,55,Dyna-Gro,1.8,RR2X,"Equity VIP, Clariva",sulf,9,2,2,8.333333333,0.925925926,0.925925926
196,S20-J5X Brand,161,NK ,2,RR2X,"Clariva Complete, Mertect",sulf,8.333333333,2,2,6.5,0.78,0.78
197,S20-T6 Brand,162,NK ,2,RR2Y,"Clariva Complete, Mertect",sulf,9,2,2,7,0.777777778,0.777777778
198,S21-W8X Brand,163,NK ,2.1,RR2X,"Clariva Complete, Mertect",sulf,9,2,2,7.666666667,0.851851852,0.851851852
199,S21XT49,56,Dyna-Gro,2.1,RR2X,"Equity VIP, Clariva",sulf,9,2,2,7,0.777777778,0.777777778
200,S23XT78,57,Dyna-Gro,2.3,RR2X,"Equity VIP, Clariva",sulf,9.333333333,2,2,6.666666667,0.714285714,0.714285714
201,S24RY87,59,Dyna-Gro,2.4,RR2Y,"Equity VIP, Clariva",sulf,8.666666667,2,2,7.666666667,0.884615385,0.884615385
202,S25-B6X Brand ,164,NK ,2.5,RR2X,"Clariva Complete, Mertect",sulf,9,2,2,5,0.555555556,0.555555556
203,S27-M8X Brand,165,NK ,2.8,RR2X,"Clariva Complete, Mertect",sulf,8.666666667,2,2,6,0.692307692,0.692307692
204,S28XT58,60,Dyna-Gro,2.8,RR2X,"Equity VIP, Clariva",sulf,8.333333333,2,2,5,0.6,0.6
205,S29-K3X Brand,166,NK ,2.9,RR2X,"Clariva Complete, Mertect",sulf,8.333333333,2,2,2,0.24,0.24
206,SB0718,202,SB&B,0.8,CN,None,sulf,9,2,2,8,0.888888889,0.888888889
207,SB1270,204,SB&B,1.2,CN,None,sulf,10,2,2,.,.,0.9999
208,SB165,205,SB&B,1.6,CN,None,sulf,10,2,2,7,0.7,0.7
209,SB86,206,SB&B,1.8,CN,None,sulf,10,2,2,4.333333333,0.433333333,0.433333333
210,SB90,203,SB&B,1.1,CN,None,sulf,10,2,2,8,0.8,0.8
211,SVX 18T02,223,PROSeeds,0.7,CN,CruiserMaxx,sulf,.,2,2,4.666666667,0.466666667,0.466666667
212,SVX 18T05,224,PROSeeds,0.7,CN,CruiserMaxx,sulf,.,2,2,7.666666667,0.766666667,0.766666667
213,SVX 18T07,225,PROSeeds,1,CN,CruiserMaxx,sulf,.,2,2,8.333333333,0.833333333,0.833333333
214,SVX 18T08,226,PROSeeds,0.8,CN,CruiserMaxx,sulf,.,2,2,8.5,0.85,0.85
215,SVX 18T09,227,PROSeeds,1.5,CN,CruiserMaxx,sulf,.,2,2,7,0.7,0.7
216,SVX 18T10,228,PROSeeds,1.5,CN,CruiserMaxx,sulf,.,2,2,7.333333333,0.733333333,0.733333333
217,SVX 18T12,229,PROSeeds,1.6,CN,CruiserMaxx,sulf,.,2,2,8,0.8,0.8
218,SX18716XT,53,Dyna-Gro,1.6,RR2X,"Equity VIP, Clariva",sulf,8.333333333,2,2,7.333333333,0.88,0.88
219,SX18723XT,58,Dyna-Gro,2.3,RR2X,"Equity VIP, Clariva",sulf,8.666666667,2,2,7.333333333,0.846153846,0.846153846
220,SX18814XT,52,Dyna-Gro,1.4,RR2X,"Equity VIP, Clariva",sulf,8.333333333,2,2,6.5,0.78,0.78
221,X12BB22,208,Stine,1.1,BGT,RightStart FI,sulf,10,2,2,8.333333333,0.833333333,0.833333333
1,7144,168,NuTech,1.4,GT,SmartCote Supreme,sulf,4,2,3,6.333333333,1.583333333,0.9999
2,7198,169,NuTech,1.9,GT,SmartCote Supreme,sulf,6,2,3,5.5,0.916666667,0.916666667
3,7224,170,NuTech,2.2,GT,SmartCote Supreme,sulf,6.333333333,2,3,6.333333333,1,0.9999
4,7253,172,NuTech,2.5,GT,SmartCote Supreme,sulf,7.666666667,2,3,6.5,0.847826087,0.847826087
5,0900GT,210,Tracy,0.9,GT,"Intego Suite, N Force",sulf,10,2,3,9,0.9,0.9
6,1071R2X,83,Jung,0.7,RR2X,Acceleron F/I,sulf,7.333333333,2,3,7,0.954545455,0.954545455
7,1091R2X,84,Jung,0.9,RR2X,Acceleron F/I,sulf,8,2,3,7,0.875,0.875
8,1122R2X,85,Jung,1.2,RR2X,Acceleron F/I,sulf,9,2,3,6.333333333,0.703703704,0.703703704
9,1142R2X,86,Jung,1.4,RR2X,Acceleron F/I,sulf,9,2,3,7,0.777777778,0.777777778
10,1154R2X,87,Jung,1.5,RR2X,Acceleron F/I,sulf,8,2,3,5,0.625,0.625
11,1171R2Y,179,ProHarvest ,1.1,RR2Y,"CruiserMaxx, Vibrance",sulf,10,2,3,6.666666667,0.666666667,0.666666667
12,1173R2X,88,Jung,1.7,RR2X,Acceleron F/I,sulf,9,2,3,6,0.666666667,0.666666667
13,1182R2X,89,Jung,1.8,RR2X,Acceleron F/I,sulf,8.333333333,2,3,7.5,0.9,0.9
14,1203R2X,90,Jung,2,RR2X,Acceleron F/I,sulf,8.666666667,2,3,7,0.807692308,0.807692308
15,1213R2X,91,Jung,2.1,RR2X,Acceleron F/I,sulf,8,2,3,.,.,0.9999
16,1218N,216,Viking,1.2,CN,None,sulf,10,2,3,7,0.7,0.7
17,1223R2X,92,Jung,2.2,RR2X,Acceleron F/I,sulf,8,2,3,5.333333333,0.666666667,0.666666667
18,1243R2X,93,Jung,2.4,RR2X,Acceleron F/I,sulf,8,2,3,5.666666667,0.708333333,0.708333333
19,1484CR2Y,180,ProHarvest ,1.4,RR2Y,"CruiserMaxx, Vibrance",sulf,10,2,3,7,0.7,0.7
20,1518N,218,Viking,1.5,CN,None,sulf,9.333333333,2,3,9,0.964285714,0.964285714
21,1627X,182,ProHarvest ,1.6,RR2X,None,sulf,9.333333333,2,3,6,0.642857143,0.642857143
22,1863CR2Y,183,ProHarvest ,1.8,RR2Y,"CruiserMaxx, Vibrance",sulf,9,2,3,7.666666667,0.851851852,0.851851852
23,19BA23,209,Stine,1.9,BGT,Stine XP F,sulf,9,2,3,9.333333333,1.037037037,0.9999
24,2008GT,211,Tracy,2,GT,"Intego Suite, N Force",sulf,10,2,3,6.666666667,0.666666667,0.666666667
25,2018N,219,Viking,2,CN,CruiserMaxx,sulf,9,2,3,8.666666667,0.962962963,0.962962963
26,20B7,176,Power Plus ,2,GT,"ILeVO, PowerShield",sulf,8,2,3,7,0.875,0.875
27,2138GT,212,Tracy,2.1,BGT,"Intego Suite, N Force",sulf,9.666666667,2,3,8.666666667,0.896551724,0.896551724
28,2152CR2Y,184,ProHarvest ,2.1,RR2Y,"CruiserMaxx, Vibrance",sulf,7.666666667,2,3,6,0.782608696,0.782608696
29,2155N,220,Viking,2.1,CN,CruiserMaxx,sulf,.,2,3,8.333333333,1.086956522,0.9999
30,2188AT12N,221,Viking,2.4,CN,CruiserMaxx,sulf,.,2,3,8.333333333,0.925925926,0.925925926
31,2308GT,213,Tracy,2.3,GT,"Intego Suite, N Force",sulf,10,2,3,5,0.5,0.5
32,236LL,81,Hughes ,2.3,LL,"EverGol Energy, Gaucho, ILeVO",sulf,8,2,3,6,0.75,0.75
33,25G8,177,Power Plus ,2.5,GT,"ILeVO, PowerShield",sulf,8,2,3,6,0.75,0.75
34,266LL,82,Hughes ,2.6,LL,"Apron XL, Cruiser, ILeVO, Maxim, Vibrance",sulf,8,2,3,4,0.5,0.5
35,2808GT,214,Tracy,2.8,GT,"Intego Suite, N Force",sulf,10,2,3,6.333333333,0.633333333,0.633333333
36,2938GT,215,Tracy,2.9,BGT,"Intego Suite, N Force",sulf,9.333333333,2,3,4,0.428571429,0.428571429
37,6097R2 ,167,NuTech,0.9,RR2Y,SmartCote Supreme,sulf,6,2,3,6,1,0.9999
38,7239X,171,NuTech,2.3,RR2X,SmartCote Supreme,sulf,7,2,3,6,0.857142857,0.857142857
39,8087R2Y,146,Munson,0.8,RR2Y,Intego Suite,sulf,9,2,3,7.5,0.833333333,0.833333333
40,8107R2Y,147,Munson,1,RR2Y,Intego Suite,sulf,8.666666667,2,3,8,0.923076923,0.923076923
41,8146R2Y,148,Munson,1.4,RR2Y,Intego Suite,sulf,9,2,3,7.666666667,0.851851852,0.851851852
42,8153R2Y,149,Munson,1.5,RR2Y,Intego Suite,sulf,8,2,3,5.666666667,0.708333333,0.708333333
43,8196R2Y,151,Munson,1.9,RR2Y,Intego Suite,sulf,9,2,3,8,0.888888889,0.888888889
44,8247R2Y,153,Munson,2.4,RR2Y,Intego Suite,sulf,8,2,3,5.333333333,0.666666667,0.666666667
45,9159RR2X,150,Munson,1.5,RR2X,Intego Suite,sulf,8,2,3,6,0.75,0.75
46,9229RR2X,152,Munson,2.2,RR2X,Intego Suite,sulf,8,2,3,4.666666667,0.583333333,0.583333333
47,9258RR2X,154,Munson,2.5,RR2X,Intego Suite,sulf,7,2,3,6.5,0.928571429,0.928571429
48,AG04X9,12,Asgrow,0.4,RR2X,Acceleron F/I,sulf,8.666666667,2,3,8,0.923076923,0.923076923
49,AG05X9,13,Asgrow,0.5,RR2X,Acceleron F/I,sulf,10,2,3,7,0.7,0.7
50,AG08X8,14,Asgrow,0.8,RR2X,Acceleron F/I,sulf,10,2,3,8,0.8,0.8
51,AG11X8,15,Asgrow,1.1,RR2X,Acceleron F/I,sulf,10,2,3,5.333333333,0.533333333,0.533333333
52,AG14X8,16,Asgrow,1.4,RR2X,Acceleron F/I,sulf,8,2,3,7.333333333,0.916666667,0.916666667
53,AG18X9,17,Asgrow,1.8,RR2X,Acceleron F/I,sulf,7.333333333,2,3,4,0.545454545,0.545454545
54,AG19X8,18,Asgrow,1.9,RR2X,Acceleron F/I,sulf,7,2,3,8,1.142857143,0.9999
55,AG20X9,19,Asgrow,2,RR2X,Acceleron F/I,sulf,6.666666667,2,3,7,1.05,0.9999
56,AG23X9,20,Asgrow,2.3,RR2X,Acceleron F/I,sulf,.,2,3,5.333333333,0.603773585,0.603773585
57,AG24X9,21,Asgrow,2.4,RR2X,Acceleron F/I,sulf,7,2,3,8,1.142857143,0.9999
58,AG27X9,22,Asgrow,2.7,RR2X,Acceleron F/I,sulf,8,2,3,5,0.625,0.625
